time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-25T10:55:34.200Z,37.6373333,-118.931,8.63,0.14,md,6,272,0.02499,0.04,nc,nc72543565,2015-10-26T20:20:02.650Z,"3km ESE of Mammoth Lakes, California",earthquake
2015-10-25T10:52:02.180Z,36.7611667,-121.3206667,3.72,0.87,md,10,215,0.02817,0.1,nc,nc72543555,2015-10-27T23:46:14.360Z,"6km SE of Ridgemark, California",earthquake
2015-10-25T10:50:38.450Z,36.579,-121.0325,8.19,1.67,md,37,144,0.005711,0.11,nc,nc72543550,2015-11-04T03:41:43.370Z,"31km ENE of Soledad, California",earthquake
2015-10-25T10:42:28.090Z,36.5853333,-121.0433333,7.81,1.67,md,38,143,0.007478,0.13,nc,nc72543535,2015-11-04T03:41:12.660Z,"30km NE of Soledad, California",earthquake
2015-10-25T10:41:16.770Z,-23.3879,-179.8705,551.12,4,mb,,200,5.941,0.48,us,us200040f8,2015-11-07T09:12:54.152Z,"South of the Fiji Islands",earthquake
2015-10-25T10:40:02.150Z,-10.4242,161.3487,60.81,4.6,mb,,109,1.692,0.58,us,us200040f9,2015-11-07T09:01:02.693Z,"62km W of Kirakira, Solomon Islands",earthquake
2015-10-25T10:37:48.980Z,37.7746667,-121.9603333,9.02,1.46,md,32,65,0.08784,0.07,nc,nc72543525,2015-11-04T03:40:41.860Z,"1km ESE of San Ramon, California",earthquake
2015-10-25T10:37:24.000Z,62.5195,-151.8672,110.9,1.2,ml,10,89.9999928000006,,0.59,ak,ak11759378,2015-10-31T01:52:17.410Z,"93km WNW of Talkeetna, Alaska",earthquake
2015-10-25T10:35:20.590Z,37.7755,-121.9591667,8.29,0.82,md,15,85,0.08732,0.04,nc,nc72543520,2015-11-04T03:39:10.960Z,"1km ESE of San Ramon, California",earthquake
2015-10-25T10:25:27.400Z,43.5605,-121.7553333,7.933,1.15,ml,12,172,0.03312,0.1,uw,uw61083452,2015-10-26T22:03:03.890Z,"23km WSW of La Pine, Oregon",earthquake
2015-10-25T10:23:34.460Z,45.824,-122.959,25.534,1.23,ml,6,158,0.2991,0.08,uw,uw61083447,2015-10-25T16:23:38.340Z,"8km W of Warren, Oregon",earthquake
2015-10-25T10:14:23.145Z,41.8968,-119.6206,9.6,1.5,ml,5,190.06,0.141,0.1603,nn,nn00516204,2015-10-25T15:35:05.189Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-25T10:12:25.517Z,38.3694,-118.7529,12.9,0.5,ml,6,180.27,0.228,0.0419,nn,nn00516241,2015-10-25T22:10:30.882Z,"20km SSW of Hawthorne, Nevada",earthquake
2015-10-25T10:02:43.340Z,19.2236671,-155.4438324,38.19,2.18,md,45,121,0.04589,0.15,hv,hv61077476,2015-10-25T10:06:01.720Z,"4km ENE of Pahala, Hawaii",earthquake
2015-10-25T09:59:13.047Z,37.191,-117.3441,0,0.9,ml,13,132.33,0.244,0.1391,nn,nn00516203,2015-10-25T16:18:48.240Z,"58km S of Goldfield, Nevada",earthquake
2015-10-25T09:56:06.720Z,37.78,-121.9656667,7.81,1.2,md,24,91,0.08155,0.06,nc,nc72543500,2015-10-26T22:43:08.140Z,"1km E of San Ramon, California",earthquake
2015-10-25T09:54:34.140Z,35.9786667,-117.6973333,2.02,0.57,ml,10,112,0.08865,0.11,ci,ci37263863,2015-10-26T17:36:05.868Z,"19km ENE of Little Lake, California",earthquake
2015-10-25T09:48:09.910Z,45.96,-122.9105,24.373,1.2,ml,16,138,0.1414,0.13,uw,uw61083437,2015-10-25T16:21:34.130Z,"7km SW of Kalama, Washington",earthquake
2015-10-25T09:43:46.000Z,51.7529,-177.0895,65.7,2.1,ml,15,194.399984448001,,0.32,ak,ak11749435,2015-10-31T01:51:57.954Z,"32km WSW of Adak, Alaska",earthquake
2015-10-25T09:41:24.610Z,38.7743333,-122.7171667,1.51,1.21,md,12,53,0.001067,0.06,nc,nc72543485,2015-11-04T00:47:21.920Z,"3km E of The Geysers, California",earthquake
2015-10-25T09:39:35.000Z,52.1781,-173.8231,7.5,1.7,ml,9,302.399975808002,,0.26,ak,ak11759376,2015-10-31T01:52:15.775Z,"25km E of Atka, Alaska",earthquake
2015-10-25T09:39:05.185Z,39.3948,-119.8014,7.9,0.3,ml,18,56.29,0.029,0.1333,nn,nn00516219,2015-10-25T17:39:39.309Z,"15km S of Reno, Nevada",earthquake
2015-10-25T09:36:41.260Z,36.0805,-117.8883333,4.17,-0.15,ml,9,179,0.04601,0.08,ci,ci37263855,2015-10-26T17:24:15.800Z,"7km NE of Coso Junction, California",earthquake
2015-10-25T09:32:15.150Z,33.6685,-116.7551667,13.47,1.16,ml,47,42,0.05459,0.15,ci,ci37263847,2015-10-26T16:30:27.610Z,"9km SSW of Idyllwild, California",earthquake
2015-10-25T09:32:02.760Z,33.6701667,-116.7543333,13.71,0.82,ml,42,44,0.05286,0.12,ci,ci37263839,2015-10-26T16:23:16.520Z,"8km SSW of Idyllwild, California",earthquake
2015-10-25T09:29:54.000Z,63.5191,-150.8156,13,0.8,ml,,,,0.55,ak,ak11749433,2015-10-31T01:52:45.722Z,"94km W of Cantwell, Alaska",earthquake
2015-10-25T09:26:12.000Z,63.8244,-148.4011,99.6,1.2,ml,,,,0.44,ak,ak11749432,2015-10-31T01:51:56.668Z,"28km E of Healy, Alaska",earthquake
2015-10-25T09:21:53.000Z,60.6522,-152.0312,83.7,1.6,ml,,,,0.45,ak,ak11749431,2015-10-31T01:51:55.475Z,"40km W of Nikiski, Alaska",earthquake
2015-10-25T09:20:40.407Z,36.2764,-116.8686,0,0.2,ml,8,169.06,0.184,0.1033,nn,nn00516239,2015-10-25T21:54:58.230Z,"70km S of Beatty, Nevada",earthquake
2015-10-25T09:05:10.020Z,-32.6961,-177.8648,10,4.7,mb,,137,3.44,0.43,us,us200040f4,2015-11-06T13:25:29.218Z,"170km SE of L'Esperance Rock, New Zealand",earthquake
2015-10-25T09:00:27.000Z,60.3765,-152.5567,104.8,2,ml,,,,0.52,ak,ak11749425,2015-11-03T01:16:51.314Z,"15km SE of Redoubt Volcano, Alaska",earthquake
2015-10-25T08:58:39.000Z,61.1588,-140.0545,5.8,1.4,ml,,,,0.38,ak,ak11749424,2015-11-03T01:16:50.266Z,"145km WNW of Haines Junction, Canada",earthquake
2015-10-25T08:56:34.000Z,62.9145,-149.3367,67.4,1.8,ml,,,,0.5,ak,ak11749421,2015-10-31T01:52:58.009Z,"56km SSW of Cantwell, Alaska",earthquake
2015-10-25T08:33:35.730Z,19.2148342,-155.4513397,37.59,2.39,ml,43,118,0.05565,0.14,hv,hv61077316,2015-10-25T08:39:23.210Z,"3km ENE of Pahala, Hawaii",earthquake
2015-10-25T08:33:02.800Z,19.4108333,-155.3106667,4.597,1.02,md,33,74,0.0109,0.07,hv,hv61077311,2015-10-26T16:20:07.760Z,"7km WSW of Volcano, Hawaii",earthquake
2015-10-25T08:29:26.400Z,40.9021667,-111.6238333,11.12,0.76,ml,11,65,0.142,0.08,uu,uu60127502,2015-10-26T15:42:54.070Z,"15km SSE of Morgan, Utah",earthquake
2015-10-25T08:28:30.000Z,52.0241,-171.7616,57.4,2.9,ml,,,,0.44,ak,ak11759369,2015-11-03T01:17:43.437Z,"62km SW of Amukta Island, Alaska",earthquake
2015-10-25T08:26:21.000Z,61.5973,-141.2755,6.4,1.3,ml,,,,0.44,ak,ak11749278,2015-10-31T01:51:53.734Z,"168km E of Chitina, Alaska",earthquake
2015-10-25T08:15:24.630Z,35.5216,138.9989,19.89,4.6,mb,,108,1.075,1,us,us10003r9y,2015-11-01T01:52:01.117Z,"10km SE of Otsuki, Japan",earthquake
2015-10-25T08:12:44.260Z,19.4471667,-155.2265,31.15,1.75,md,24,80,0.03379,0.08,hv,hv61077291,2015-10-26T20:26:23.990Z,"2km NNE of Volcano, Hawaii",earthquake
2015-10-25T07:55:51.250Z,35.672,-121.1138333,6.11,0.76,md,15,120,0.03402,0.06,nc,nc72543430,2015-11-04T03:38:09.520Z,"7km ENE of San Simeon, California",earthquake
2015-10-25T07:49:12.980Z,37.7851667,-121.9641667,8.75,1.52,md,36,62,0.07693,0.06,nc,nc72543425,2015-10-28T02:56:12.990Z,"1km ENE of San Ramon, California",earthquake
2015-10-25T07:48:19.000Z,60.543,-150.8802,46.8,1.7,ml,,,,0.53,ak,ak11749179,2015-10-31T01:53:00.784Z,"6km W of Sterling, Alaska",earthquake
2015-10-25T07:44:24.000Z,53.8995,-166.9452,126.1,2.1,ml,16,147.599988192001,,0.29,ak,ak11759366,2015-10-31T01:52:13.545Z,"26km W of Dutch Harbor, Alaska",earthquake
2015-10-25T07:41:34.330Z,33.2731667,-116.7785,9.96,1.69,ml,56,46,0.04061,0.19,ci,ci37263831,2015-10-26T13:11:23.410Z,"4km NNW of Lake Henshaw, California",earthquake
2015-10-25T07:41:20.990Z,37.7863333,-121.9635,8.11,1.05,md,16,81,0.08438,0.04,nc,nc72543400,2015-11-03T19:42:32.140Z,"1km ENE of San Ramon, California",earthquake
2015-10-25T07:41:04.881Z,38.5305,-119.3415,7.6,1.4,ml,14,103.96,0.197,0.1374,nn,nn00516202,2015-10-25T15:47:37.592Z,"28km S of Smith Valley, Nevada",earthquake
2015-10-25T07:34:26.466Z,38.5261,-119.3435,8,1.4,ml,13,104.2,0.193,0.1244,nn,nn00516201,2015-10-25T16:06:11.393Z,"28km S of Smith Valley, Nevada",earthquake
2015-10-25T07:23:19.400Z,37.6051667,-113.0835,3.44,0.86,md,4,291,0.01,0.03,uu,uu60127497,2015-10-26T15:31:34.830Z,"8km SSW of Cedar City, Utah",earthquake
2015-10-25T07:22:09.190Z,40.4885,-124.6976667,16.62,2.47,md,31,242,0.3568,0.18,nc,nc72543390,2015-11-04T03:37:38.760Z,"38km WSW of Ferndale, California",earthquake
2015-10-25T07:17:43.940Z,19.2388333,-155.3398333,0.345,0.94,md,11,201,0.0545,0.09,hv,hv61077181,2015-10-26T20:32:31.640Z,"15km ENE of Pahala, Hawaii",earthquake
2015-10-25T07:12:46.150Z,33.9763333,-116.853,18.16,0.88,ml,30,58,0.06966,0.23,ci,ci37263823,2015-10-26T13:10:27.539Z,"6km NNE of Banning, California",earthquake
2015-10-25T07:12:06.000Z,62.5959,-151.2592,89.8,1.5,ml,,,,0.42,ak,ak11749177,2015-10-31T01:53:00.035Z,"66km WNW of Talkeetna, Alaska",earthquake
2015-10-25T07:09:45.380Z,33.3156667,-117.9625,9.21,1.94,ml,25,163,0.3451,0.25,ci,ci37263815,2015-10-26T13:11:12.082Z,"30km SW of Dana Point, California",earthquake
2015-10-25T07:04:23.379Z,39.4104,-120.2197,9.8,0.1,ml,13,73.72,0.061,0.1003,nn,nn00516218,2015-10-25T17:27:10.806Z,"9km NNW of Truckee, California",earthquake
2015-10-25T07:00:48.700Z,18.398,-64.7478,7,2.5,Md,13,180,0.12576414,0.31,pr,pr15298003,2015-10-25T15:03:29.862Z,"14km W of Road Town, British Virgin Islands",earthquake
2015-10-25T06:50:48.953Z,41.888,-119.5838,8.8,1.2,ml,7,192.28,0.169,0.2044,nn,nn00516200,2015-10-25T19:18:13.864Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-25T06:48:31.070Z,19.2386667,-155.3345,0.745,2.6,ml,49,164,0.05954,0.11,hv,hv61077106,2015-10-26T20:45:19.218Z,"15km ENE of Pahala, Hawaii",earthquake
2015-10-25T06:45:45.930Z,19.2193336,-155.4476624,37.13,2.29,md,52,120,0.05073,0.19,hv,hv61077101,2015-10-25T06:49:09.800Z,"3km ENE of Pahala, Hawaii",earthquake
2015-10-25T06:38:26.765Z,41.8716,-119.6332,8.4,0.8,ml,5,221.38,0.146,0.1817,nn,nn00516237,2015-10-25T21:42:32.984Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-25T06:32:35.230Z,32.9011667,-116.2656667,10.98,0.87,ml,12,92,0.1321,0.13,ci,ci37263807,2015-10-30T00:23:12.274Z,"26km ENE of Pine Valley, California",earthquake
2015-10-25T06:31:18.700Z,17.795,-66.9091,16,2.1,Md,5,270,0.21559567,0.33,pr,pr15298002,2015-10-25T07:58:46.935Z,"19km S of Guanica, Puerto Rico",earthquake
2015-10-25T06:30:25.470Z,37.7831667,-121.9635,7.51,1.12,md,13,104,0.07899,0.04,nc,nc72543380,2015-10-28T02:48:59.010Z,"1km ENE of San Ramon, California",earthquake
2015-10-25T06:27:00.990Z,37.7853333,-121.9638333,8.4,2.14,md,26,99,0.00683,0.08,nc,nc72543375,2015-11-03T01:15:25.880Z,"1km ENE of San Ramon, California",earthquake
2015-10-25T06:26:23.320Z,37.7845,-121.9745,10.12,2.62,md,122,56,0.00502,0.16,nc,nc72543370,2015-11-03T01:48:03.870Z,"0km NNE of San Ramon, California",earthquake
2015-10-25T06:17:15.000Z,63.3941,-147.5871,0.3,2,ml,,,,0.45,ak,ak11749037,2015-10-31T01:53:02.495Z,"68km E of Cantwell, Alaska",earthquake
2015-10-25T05:50:52.700Z,18.1986,-65.1419,14,2.3,Md,3,111.6,0.17157822,0.15,pr,pr15298001,2015-10-25T07:57:50.645Z,"20km SE of Culebra, Puerto Rico",earthquake
2015-10-25T05:46:22.730Z,-20.4334,-68.9006,103.13,4.5,mb,,41,0.375,0.9,us,us10003r9i,2015-10-25T15:22:39.330Z,"131km E of Iquique, Chile",earthquake
2015-10-25T05:46:02.000Z,60.3495,-152.4399,86.5,1.6,ml,,,,0.48,ak,ak11749033,2015-10-31T01:53:01.713Z,"22km SE of Redoubt Volcano, Alaska",earthquake
2015-10-25T05:45:14.160Z,32.3548333,-115.4631667,5.87,1.64,ml,20,195,0.1485,0.34,ci,ci37263799,2015-10-26T16:13:17.768Z,"25km W of Delta, B.C., MX",earthquake
2015-10-25T05:44:37.000Z,62.9714,-148.7384,73.2,1.6,ml,,,,0.47,ak,ak11749031,2015-10-31T01:53:05.208Z,"48km SSE of Cantwell, Alaska",earthquake
2015-10-25T05:43:11.830Z,38.831,-122.7998333,0.49,0.55,md,7,112,0.02327,0.05,nc,nc72543350,2015-10-26T19:04:46.320Z,"6km W of Cobb, California",earthquake
2015-10-25T05:34:55.550Z,33.51,-116.4638333,5.44,1.02,ml,37,75,0.07343,0.19,ci,ci37263791,2015-10-26T13:11:34.850Z,"20km ESE of Anza, California",earthquake
2015-10-25T05:20:26.476Z,38.4423,-118.3563,3.3,0.8,ml,7,113.66,0.017,0.0531,nn,nn00516198,2015-10-25T16:25:01.879Z,"25km ESE of Hawthorne, Nevada",earthquake
2015-10-25T05:17:16.080Z,-6.816,129.6655,165.18,4.4,mb,,85,1.991,1.07,us,us10003r9g,2015-10-25T13:19:55.692Z,"221km NW of Saumlaki, Indonesia",earthquake
2015-10-25T05:12:11.647Z,38.6458,-118.7722,12.5,0.5,ml,5,303.14,0.196,0.0349,nn,nn00516235,2015-10-25T21:24:02.816Z,"18km NW of Hawthorne, Nevada",earthquake
2015-10-25T05:09:13.330Z,19.2129993,-155.447998,36.3,2.07,md,41,122,0.05358,0.16,hv,hv61076991,2015-10-25T05:12:35.170Z,"3km ENE of Pahala, Hawaii",earthquake
2015-10-25T05:05:13.870Z,36.1926,-98.7776,5,2.8,mb_lg,,74,0.259,0.39,us,us10003r9e,2015-10-25T13:07:52.090Z,"23km NE of Taloga, Oklahoma",earthquake
2015-10-25T05:00:57.351Z,39.383,-119.9629,6,0.6,ml,20,58.78,0.107,0.1348,nn,nn00516216,2015-10-25T17:17:49.497Z,"14km N of Incline Village, Nevada",earthquake
2015-10-25T04:51:30.100Z,36.6496667,-121.2696667,4.59,1.15,md,22,94,0.01701,0.07,nc,nc72543340,2015-11-03T08:09:51.790Z,"20km SSE of Ridgemark, California",earthquake
2015-10-25T04:49:01.980Z,34.0376667,-117.2405,15.78,0.96,ml,37,72,0.09622,0.19,ci,ci37263783,2015-10-26T13:13:55.315Z,"2km ESE of Loma Linda, California",earthquake
2015-10-25T04:45:51.660Z,-28.5546,-178.3768,264.91,4.4,mb,,99,0.792,0.93,us,us10003r9d,2015-10-25T12:48:17.967Z,"91km NNW of Raoul Island, New Zealand",earthquake
2015-10-25T04:38:41.620Z,34.0368333,-117.246,15.5,0.75,ml,33,61,0.1159,0.17,ci,ci37263759,2015-10-26T13:15:58.993Z,"2km SE of Loma Linda, California",earthquake
2015-10-25T04:11:08.328Z,36.7345,-116.2705,6.7,-0.1,ml,14,101.26,0.047,0.091,nn,nn00516233,2015-10-26T18:40:48.777Z,"47km ESE of Beatty, Nevada",earthquake
2015-10-25T04:05:08.390Z,47.7273333,-120.0908333,5.581,0.63,md,6,113,0.0839,0.08,uw,uw61098121,2015-10-25T17:14:16.750Z,"9km N of Waterville, Washington",earthquake
2015-10-25T04:02:40.340Z,-41.9082,-73.6322,49.28,4.4,mb,,151,0.516,1.03,us,us10003r97,2015-10-25T12:53:32.609Z,"16km ESE of Ancud, Chile",earthquake
2015-10-25T03:59:31.000Z,63.5767,-147.1796,11.1,1.1,ml,19,50.3999959680003,,0.58,ak,ak11759361,2015-10-31T01:52:12.574Z,"87km SW of Delta Junction, Alaska",earthquake
2015-10-25T03:48:59.534Z,39.3787,-119.9693,6,0.4,ml,10,150.37,0.101,0.1666,nn,nn00516230,2015-10-25T20:50:22.238Z,"14km N of Incline Village, Nevada",earthquake
2015-10-25T03:48:31.000Z,60.6151,-147.6042,4.6,1.5,ml,,,,0.39,ak,ak11748760,2015-10-31T01:51:52.866Z,"61km ESE of Whittier, Alaska",earthquake
2015-10-25T03:42:15.830Z,-8.6284,118.4178,140.12,4.2,mb,,116,3.777,0.9,us,us10003r96,2015-10-25T11:45:28.287Z,"15km WSW of Woro, Indonesia",earthquake
2015-10-25T03:35:07.490Z,38.4698,-118.3842,3,0.4,ml,5,135.87,0.051,0.0481,nn,nn00516229,2015-10-25T20:37:51.602Z,"21km ESE of Hawthorne, Nevada",earthquake
2015-10-25T03:33:54.810Z,19.4056667,-155.6398333,3.532,2.15,ml,18,154,0.01191,0.1,hv,hv61076961,2015-10-26T21:01:00.200Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-25T03:22:21.000Z,61.6124,-148.17,25.8,1.5,ml,,,,0.59,ak,ak11748755,2015-10-31T01:51:52.004Z,"41km E of Lazy Mountain, Alaska",earthquake
2015-10-25T03:17:24.170Z,43.5413333,-121.7248333,6.911,1.58,ml,8,132,0.0829,0.15,uw,uw60115408,2015-10-26T22:04:39.330Z,"22km SW of La Pine, Oregon",earthquake
2015-10-25T03:17:09.270Z,43.5378333,-121.733,7.694,1.39,ml,11,137,0.08114,0.11,uw,uw61098116,2015-10-25T17:10:34.040Z,"23km SW of La Pine, Oregon",earthquake
2015-10-25T03:11:55.000Z,63.2312,-150.6898,124.5,1.9,ml,,,,0.45,ak,ak11748625,2015-10-31T01:53:04.129Z,"88km W of Cantwell, Alaska",earthquake
2015-10-25T03:10:45.867Z,39.3825,-119.9633,6.4,1.7,ml,29,47.94,0.092,0.1411,nn,nn00516195,2015-10-26T17:19:32.942Z,"14km N of Incline Village, Nevada",earthquake
2015-10-25T03:09:34.730Z,19.2169991,-155.4441681,37.09,2.33,md,51,120,0.04859,0.16,hv,hv61076956,2015-10-25T03:12:50.800Z,"3km ENE of Pahala, Hawaii",earthquake
2015-10-25T03:04:46.070Z,38.9904,-119.7595,8.1,1.8,ml,5,144.8,0.096,0.116,nn,nn00516213,2015-10-26T18:43:59.800Z,"4km N of Minden, Nevada",earthquake
2015-10-25T03:02:49.000Z,52.4095,-174.2085,196.8,3.3,ml,,,,0.28,ak,ak11748623,2015-10-31T01:52:28.812Z,"23km N of Atka, Alaska",earthquake
2015-10-25T02:56:24.742Z,39.3818,-119.9641,5.2,0.3,ml,13,68.25,0.105,0.1545,nn,nn00516212,2015-10-25T16:43:42.060Z,"14km N of Incline Village, Nevada",earthquake
2015-10-25T02:51:25.000Z,65.9455,-148.35,12.6,1.2,ml,,,,0.58,ak,ak11748622,2015-11-03T01:17:05.409Z,"123km N of Ester, Alaska",earthquake
2015-10-25T02:50:25.080Z,36.0171667,-120.5833333,3.57,1.72,md,66,112,0.03866,0.07,nc,nc72543320,2015-11-04T03:37:20.640Z,"24km SW of Coalinga, California",earthquake
2015-10-25T02:44:57.000Z,63.1216,-149.0968,74.5,1.9,ml,,,,0.75,ak,ak11748618,2015-10-31T01:53:06.241Z,"30km SSW of Cantwell, Alaska",earthquake
2015-10-25T02:40:03.510Z,48.4651667,-121.9331667,4.892,0.6,ml,6,111,0.1314,0.06,uw,uw61098101,2015-10-25T17:04:20.030Z,"22km E of Sedro-Woolley, Washington",earthquake
2015-10-25T02:29:07.360Z,-55.3849,-27.8154,10,4.8,mb,,114,5.133,0.72,us,us10003r91,2015-10-25T10:31:50.862Z,"151km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-10-25T02:26:12.580Z,35.7196667,-120.2686667,2.05,1.03,md,16,130,0.01882,0.06,nc,nc72543315,2015-10-28T02:46:58.090Z,"12km NE of Shandon, California",earthquake
2015-10-25T02:25:48.890Z,39.9389,-120.8503,10.8,0.6,ml,7,246.85,0.07,0.0737,nn,nn00516194,2015-10-25T16:49:55.099Z,"4km E of East Quincy, California",earthquake
2015-10-25T02:19:35.000Z,59.7404,-150.6816,39.1,2.1,ml,,,,0.67,ak,ak11748610,2015-10-31T01:53:11.928Z,"34km E of Fritz Creek, Alaska",earthquake
2015-10-25T02:14:25.000Z,63.0794,-150.89,126.4,1.5,ml,21,50.3999959680003,,0.42,ak,ak11759353,2015-10-31T01:52:11.314Z,"93km NNW of Talkeetna, Alaska",earthquake
2015-10-25T02:09:29.950Z,-55.4217,-27.8239,10,4.8,mb,,82,5.134,0.57,us,us10003r8s,2015-10-25T10:11:57.325Z,"147km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-10-25T02:02:55.000Z,56.4401,-156.9689,44.2,1.7,ml,9,154.799987616001,,0.09,ak,ak11759352,2015-10-31T01:52:10.585Z,"108km NW of Chirikof Island, Alaska",earthquake
2015-10-25T01:59:03.254Z,36.8408,-115.6762,4.5,0.3,ml,14,279.4,0.272,0.1946,nn,nn00516228,2015-10-26T16:45:09.204Z,"73km SW of Alamo, Nevada",earthquake
2015-10-25T01:51:41.000Z,62.1505,-148.1124,43.1,1.4,ml,16,100.799991936001,,0.23,ak,ak11759351,2015-10-31T01:52:09.767Z,"55km NE of Sutton-Alpine, Alaska",earthquake
2015-10-25T01:43:47.150Z,34.0875,-117.316,15.47,1.02,ml,22,69,0.106,0.18,ci,ci37263743,2015-10-26T13:16:16.744Z,"2km N of Colton, California",earthquake
2015-10-25T01:34:52.000Z,63.6045,-149.7533,110.4,1.5,ml,,,,0.35,ak,ak11748484,2015-10-31T01:51:50.365Z,"46km WNW of Cantwell, Alaska",earthquake
2015-10-25T01:31:37.000Z,62.3509,-152.4501,127.6,1.5,ml,17,115.199990784001,,0.36,ak,ak11759349,2015-10-31T01:52:07.989Z,"121km W of Talkeetna, Alaska",earthquake
2015-10-25T01:31:25.390Z,36.4455,-121.0018333,0.37,1.39,md,20,150,0.1362,0.08,nc,nc72543300,2015-11-04T03:36:07.370Z,"25km ENE of Greenfield, California",earthquake
2015-10-25T01:30:54.760Z,47.7513333,-122.3416667,5.084,1.02,ml,7,155,0.3639,0.18,uw,uw61098091,2015-10-25T17:02:45.290Z,"0km S of Shoreline, Washington",earthquake
2015-10-25T01:29:10.720Z,36.8119,-97.7718,4.7,2.8,mb_lg,,31,0.08,0.33,us,us10003r8p,2015-10-25T09:31:37.863Z,"3km W of Medford, Oklahoma",earthquake
2015-10-25T01:21:15.000Z,59.3585,-153.4316,0,0,ml,,,,0.32,ak,ak11748481,2015-10-31T01:53:10.754Z,"94km ESE of Old Iliamna, Alaska",earthquake
2015-10-25T01:15:21.000Z,60.614,-147.6106,10.7,1.5,ml,,,,0.61,ak,ak11748480,2015-10-31T01:51:49.574Z,"61km ESE of Whittier, Alaska",earthquake
2015-10-25T01:13:56.900Z,18.863,-64.4309,7,3,Md,6,309.6,0.4761071,0.12,pr,pr15298000,2015-10-25T09:16:34.799Z,"53km NNE of Road Town, British Virgin Islands",earthquake
2015-10-25T01:13:36.000Z,64.9804,-148.3036,17.2,1.4,ml,,,,0.6,ak,ak11748477,2015-10-31T01:51:37.584Z,"20km NW of Ester, Alaska",earthquake
2015-10-25T01:12:57.620Z,48.394,-123.3348333,10.524,1.42,ml,6,180,0.02109,0.13,uw,uw61098081,2015-10-26T18:01:04.350Z,"5km SSE of Victoria, Canada",earthquake
2015-10-25T01:10:30.000Z,51.4264,-178.2862,25,1.8,ml,12,251.999979840002,,0.59,ak,ak11759345,2015-10-31T01:52:06.021Z,"51km S of Tanaga Volcano, Alaska",earthquake
2015-10-25T01:07:01.000Z,64.9944,-148.3344,15.9,1.5,ml,,,,0.47,ak,ak11748475,2015-10-31T01:51:36.596Z,"22km NW of Ester, Alaska",earthquake
2015-10-25T01:05:39.590Z,33.5953333,-116.815,8.31,0.79,ml,28,41,0.0441,0.13,ci,ci37263727,2015-10-26T13:16:35.209Z,"14km WNW of Anza, California",earthquake
2015-10-25T01:00:15.316Z,38.4681,-118.3765,3.3,0,ml,5,136.89,0.045,0.0544,nn,nn00516225,2015-10-25T19:36:39.083Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-10-25T01:00:00.753Z,38.4695,-118.3706,4.5,0.2,ml,5,138.94,0.043,0.0358,nn,nn00516193,2015-10-25T19:05:51.209Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-10-25T00:56:46.550Z,37.5975,-118.7773333,6.78,0.43,md,12,280,0.0418,0.03,nc,nc72543295,2015-10-26T18:54:13.900Z,"18km ESE of Mammoth Lakes, California",earthquake
2015-10-25T00:56:25.000Z,57.8437,-156.764,6.5,1.6,ml,,,,0.75,ak,ak11748474,2015-10-31T01:51:48.005Z,"94km S of King Salmon, Alaska",earthquake
2015-10-25T00:48:21.130Z,36.1063333,-117.7228333,1.95,0.14,ml,7,122,0.09658,0.07,ci,ci37263719,2015-10-26T17:18:25.500Z,"21km ENE of Coso Junction, California",earthquake
2015-10-25T00:40:04.170Z,43.5395,-121.7506667,8.159,0.98,ml,9,176,0.3485,0.26,uw,uw60115308,2015-10-26T16:19:51.670Z,"24km SW of La Pine, Oregon",earthquake
2015-10-25T00:30:19.000Z,60.4739,-142.2944,0.7,1.6,ml,,,,0.52,ak,ak11748349,2015-11-03T01:16:52.777Z,"46km N of Cape Yakataga, Alaska",earthquake
2015-10-25T00:25:57.500Z,36.6106667,-121.1428333,7.14,1.07,md,18,80,0.05216,0.08,nc,nc72543290,2015-11-04T03:35:38.000Z,"26km NE of Soledad, California",earthquake
2015-10-25T00:24:12.000Z,57.8477,-156.7792,21.1,2.5,ml,,,,0.69,ak,ak11748348,2015-11-03T01:18:04.205Z,"93km S of King Salmon, Alaska",earthquake
2015-10-25T00:17:24.610Z,37.417,-118.5628333,9.89,0.79,md,15,78,0.06373,0.04,nc,nc72543285,2015-10-26T18:49:42.480Z,"11km WNW of West Bishop, California",earthquake
2015-10-24T23:56:31.464Z,41.8877,-119.6234,8.9,0.8,ml,5,219,0.143,0.1745,nn,nn00516190,2015-10-25T00:14:32.485Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-24T23:55:50.060Z,19.2161674,-155.4388275,36.86,2,md,32,139,0.04445,0.2,hv,hv61076666,2015-10-24T23:59:04.030Z,"4km ENE of Pahala, Hawaii",earthquake
2015-10-24T23:49:37.592Z,41.8565,-119.6251,10.4,2.3,ml,7,133.15,0.16,0.241,nn,nn00516188,2015-10-25T00:02:18.184Z,"70km ESE of Lakeview, Oregon",earthquake
